LocationID,ExactName,TownName,CountyStateProvince,Country,Continent,Ocean,LongitudeDegrees,LongitudeMinutes,EorW,LatitudeDegrees,LatitudeMinutes,NorS,LongDD,LatDD,North,East,South,West,Altitude,Area,Notes,SpatialAccuracy,LocationExtent
10038,"Dingleberry Lake, Sierra Nevada",Not applicable,California,USA,North America,Not applicable,118,40,W,37,10,N,-118.6666667,37.16666667,37.17,-118.67,37.17,-118.67,,,None,4,2
10040,"Fishgut Lake, Sierra Nevada",Not applicable,California,USA,North America,Not applicable,118,41,W,37,13,N,-118.6833333,37.21666667,31.19,-118.63,31.19,-118.63,,,None,4,2
10042,"Flower Lake, Sierra Nevada",Not applicable,California,USA,North America,Not applicable,118,23,W,36,45,N,-118.3833333,36.75,36.75,-118.38,36.75,-118.38,,,None,4,2
10044,"Hell Diver 2 Lake, Sierra Nevada",Not applicable,California,USA,North America,Not applicable,118,45,W,37,8,N,-118.75,37.13333333,37.13,-118.75,37.13,-118.75,,,None,4,2
10045,"Hell Diver 3 Lake, Sierra Nevada",Not applicable,California,USA,North America,Not applicable,118,43,W,37,9,N,-118.7166667,37.15,37.15,-118.72,37.15,-118.72,,,None,4,2
10048,Hunt Creek,"Curtisville, Montmorency county",Michigan,USA,North America,Not applicable,83,53,W,44,33,N,-83.88333333,44.55,44.9,-83.88,44.9,-83.88,,,Thunder Bay River.,4,2
10049,"Par Value Lake, Sierra Nevada",Not applicable,California,USA,North America,Not applicable,119,21,W,38,10,N,-119.35,38.16666667,38.17,-119.3,38.17,-119.3,,,None,4,2
10051,"Wonder 3 Lake, Sierra Nevada",Not applicable,California,USA,North America,Not applicable,118,42,W,37,15,N,-118.7,37.25,37.25,-118.7,37.25,-118.7,,,None,4,2
10055,Northern ICES,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,3,0,E,60,0,N,3,60,90,68,70,-45,,,None,3,1
10056,Southern ICES,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,9,0,W,44,0,N,-9,44,70,24,35,-42,,,None,3,1
10057,Iceland,Not applicable,Not applicable,Iceland,Europe,Not applicable,18,0,W,65,0,N,-18,65,66.534416,-24.515,63.40276,-13.49778,,,None,4,1
10060,Wild Canadian Coastwide,Not applicable,Not applicable,Canada,North America,Not applicable,130,0,W,52,30,N,-130,52.5,59.9,-141,49,-124.5,,,None,2,1
10063,Central Alaska,Not applicable,Alaska,USA,North America,Not applicable,153,0,W,59,0,N,-153,59,67.25,-146,63.25,-157,,,None,3,1
10065,Fraser River,Not applicable,British Columbia,Canada,North America,Not applicable,123,12,W,49,9,N,-123.2,49.15,52.31,-118.32,49.12,-123.19,,,None,3,1
10066,Hooknose Creek,Not applicable,British Columbia,Canada,North America,Not applicable,127,50,W,52,7,N,-127.8333333,52.11666667,52.12,-127.83,52.12,-127.83,,,SA8.,3,1
10067,Johnstone Strait,Not applicable,British Columbia,Canada,North America,Not applicable,126,0,W,50,50,N,-126,50.83333333,50.5,-126.37,50.5,-126.37,,,None,4,1
10068,Minter Creek,Gig Harbor,Washington,USA,North America,Not applicable,122,41,W,47,22,N,-122.6833333,47.36666667,47.37,-122.68,47.37,-122.68,,,None,3,2
10069,North Coast of British Columbia,Not applicable,British Columbia,Canada,North America,Not applicable,131,0,W,53,0,N,-131,53,54.7,-127.58,52.5,-130.8,,,None,3,1
10070,Queen Charlotte Islands,Not applicable,British Columbia,Canada,North America,Not applicable,132,30,W,52,30,N,-132.5,52.5,54.25,-130.92,51.92,-133.18,,,None,4,1
10071,West Coast Vancouver Island,Not applicable,British Columbia,Canada,North America,Not applicable,126,0,W,50,0,N,-126,50,50.93,-123.55,48.3,-128.42,,,None,4,1
10072,Southern California,Not applicable,California,USA,North America,Not applicable,119,0,W,35,30,N,-119,35.5,34.5,-114.15,32.5,-120.5,,,None,3,1
10073,Pacific Coast of Japan,Not applicable,Not applicable,Japan,Asia,Pacific,141,0,E,36,0,N,141,36,45.5,149,31.25,130.75,0,,None,3,1
10075,South Africa 1.6,Not applicable,Not applicable,South Africa,Africa,Not applicable,17,15,E,32,45,S,17.25,-32.75,0,,0,,,,None,2,1
10077,NAFO 1,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,52,0,W,63,0,N,-52,63,75,-42,51.75,-74,,,None,2,1
10078,NAFO 2J3KL,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,52,0,W,50,0,N,-52,50,55,-42,45.75,-59.83,,,None,2,1
10079,NAFO 3M,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,45,0,W,47,0,N,-45,47,49.25,-42,39,-46.17,,,None,2,1
10081,NAFO 3NO,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,51,30,W,44,30,N,-51.5,44.5,45.75,-46.17,39,-54,,,None,2,1
10082,NAFO 3Pn4RS,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,49,0,E,14,7,N,49,14.11666667,52.2,-55.5,47,-67.25,,,None,2,1
10084,NAFO 4TVn,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,63,30,W,47,30,N,-63.5,47.5,49.33,-58,45.5,-70.75,,,None,2,1
10085,NAFO 4VsW,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,59,0,W,44,0,N,-59,44,45.5,-50,39,-63.5,,,None,2,1
10086,NAFO 4X,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,65,30,W,43,0,N,-65.5,43,45.75,-63.5,39,-68,,,None,2,1
10087,NAFO 5Y,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,68,30,W,43,30,N,-68.5,43.5,44.75,-66.75,42.5,-71.75,,,None,2,1
10088,NAFO 5Z,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,67,0,W,41,0,N,-67,41,42.5,-65.75,39,-71.75,,,None,2,1
10089,Baltic Areas 22 and 24,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,13,30,E,55,0,N,13.5,55,55,13.5,55,13.5,,,None,2,1
10090,Baltic Areas 25-32,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,19,0,E,56,0,N,19,56,56,19,56,19,,,None,2,1
10092,Faroe Plateau,Not applicable,Faeroes,Denmark,Europe,Not applicable,8,0,W,62,0,N,-8,62,62,-7,62,-7,,,None,3,1
10096,Irish Sea,Not applicable,Not applicable,Multiple or International jurisdiction,Europe,Atlantic,5,0,W,54,0,N,-5,54,55,-2.75,52,-6.35,0,,None,4,1
10097,Kattegat Channel,Not applicable,Not applicable,Multiple or International jurisdiction,Europe,Atlantic,12,0,E,57,0,N,12,57,58,13,55.45,10.33,0,,Denmark/Sweden.,3,1
10098,North East Arctic,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Arctic,15,0,E,68,0,N,15,68,78.5,17,64,-30,0,,None,3,1
10100,North Sea,Not applicable,Not applicable,Multiple or International jurisdiction,Europe,Atlantic,4,0,E,55,0,N,4,55,60.75,8.75,50.75,-4,0,,None,3,1
10102,ICES VIa,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,6,0,W,58,30,N,-6,58.5,61,-3,54,-12,,,None,2,1
10103,ICES VIId,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,0,0,W,50,30,N,0,50.5,51,1.75,49,-2,,,None,2,1
10108,Lake Ijssel,Not applicable,Flevoland (reclaimed Lake Ijssel),Netherlands,Europe,Not applicable,5,15,E,52,30,N,5.25,52.5,53.07,5.68,52.5,5.03,,,None,4,1
10109,Lake Constance (Bodensee),Not applicable,Not applicable,Multiple or International jurisdiction,Europe,Not applicable,9,30,E,47,35,N,9.5,47.58333333,47.75,9.75,47.5,9.17,,,Germany/Switzerland.,4,1
10110,Lake Windermere,Not applicable,Cumbria,UK - England,Europe,Not applicable,2,57,W,54,20,N,-2.95,54.33333333,54.4167,-2.9167,54.2667,-2.9667,,,None,4,1
10111,Hecate Strait,Not applicable,British Columbia,Canada,North America,Pacific,131,0,W,53,0,N,-131,53,54.18,-128.38,51.9,-131.9,0,,None,3,1
10114,Northwest Atlantic,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Atlantic,55,0,W,65,0,N,-55,65,63,-37,30,-77.45,0,,None,2,1
10115,ICES V and XIV,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,27,0,W,65,0,N,-27,65,90,-11,59,-45,,,None,2,1
10116,Taiwan,Not applicable,Not applicable,Taiwan,Asia,Not applicable,121,0,E,22,45,N,121,22.75,25.2833,122,21.8833,120.0167,,,None,3,1
10117,Lake St. George,"York, Toronto",Ontario,Canada,North America,Not applicable,79,30,W,43,40,N,-79.5,43.66666667,46.42,-84.13,46.42,-84.13,,,Approximate co-ordinates.,1,1
10123,NAFO 4TVW,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,59,0,W,44,10,N,-59,44.16666667,49.33,-50,39,-70.75,,,None,2,1
10131,Rockall Bank,Not applicable,Not applicable,United Kingdom,Europe,North Atlantic,15,0,W,57,15,N,-15,57.25,59,-12.75,53,-22.5,0,,None,3,1
10133,Chile - Northern zone,Not applicable,Not applicable,Chile,South America,South Pacific,70,30,W,21,0,S,-70.5,-21,-17.5,-67,-26,-70.5,,,None,2,1
10134,"Jabuka Pit, Adriatic Sea",Not applicable,Not applicable,Multiple or International jurisdiction,Europe,Not applicable,15,0,E,43,0,N,15,43,43.75,15.83,42.5,14,,,None,3,1
10135,"ICES VIIIa,b, VII, VI and northern IV",Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,12,0,W,54,0,N,-12,54,63,8,43,-18,,,None,2,1
10136,Peru,Not applicable,Not applicable,Peru,South America,South Pacific,78,0,W,12,0,S,-78,-12,-0.0375,-81.3564,-18.34799,-68.6875,,,None,3,1
10137,Chile - South Central zone,Not applicable,Not applicable,Chile,South America,South Pacific,74,0,W,38,0,S,-74,-38,-34,-70.75,-42,-75.5,,,None,2,1
10138,ICES VIIIc and IXa,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,10,0,W,43,0,N,-10,43,45,-2,36,-11.5,,,None,2,1
10140,"Baltic areas 25-29, 32 plus Gulf of Riga",Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,21,0,E,57,0,N,21,57,57,21,57,21,,,None,2,1
10141,Baltic areas 28 and 29S,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,21,0,E,58,0,N,21,58,58,21,58,21,,,None,2,1
10142,Baltic area 30,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,20,0,E,62,0,N,20,62,62,20,62,20,,,None,2,1
10143,NAFO 4-5,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,60,30,W,44,10,N,-60.5,44.16666667,52.2,-50,39,-71.75,,,None,2,1
10144,NAFO 4R,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,59,0,W,49,25,N,-59,49.41666667,52.2,-55.5,47,-60,,,None,2,1
10148,NAFO 4WX,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,63,20,W,42,0,N,-63.33333333,42,45.7,-59,39,-68,,,None,2,1
10150,Archipelago and Bothnian Seas,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,20,0,E,61,0,N,20,61,63.75,21.5,60.25,17,,,None,3,1
10151,Bothnian Bay,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,23,0,E,65,0,N,23,65,65.75,25.5,63.25,20.75,,,Sweden/Finland.,3,1
10152,Central Coast of British Columbia,Not applicable,British Columbia,Canada,North America,Not applicable,128,30,W,52,30,N,-128.5,52.5,52.5,-127.5,51,-128.87,,,None,2,1
10155,"Downs Stock, North Sea",Not applicable,Not applicable,Multiple or International jurisdiction,Europe,North Sea,2,30,E,52,0,N,2.5,52,52,2.5,52,2.5,0,,None,2,1
10156,Eastern Bering Sea,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,North Pacific Ocean,162,30,W,58,30,N,-162.5,58.5,61.75,-157.75,53.5,-169.25,0,,None,2,1
10158,Georges Bank,Not applicable,Not applicable,Canada,North America,North Atlantic Ocean,67,30,W,41,30,N,-67.5,41.5,42.18,-65.63,40.3,-69.12,0,,None,3,1
10160,Gulf of Finland,Not applicable,Not applicable,Finland,Europe,Not applicable,25,0,E,59,45,N,25,59.75,60.5,30,59.25,22,,,None,3,1
10162,Gulf of Maine,Not applicable,Not applicable,USA,North America,Not applicable,69,0,W,43,0,N,-69,43,44.6,-65.5,41.75,-60.7,,,None,3,1
10163,Gulf of Riga,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,23,35,E,57,30,N,23.58333333,57.5,58.5,24.5,57,22,,,Latvia/Estonia.,3,1
10167,Northern Irish Sea,Not applicable,Not applicable,Multiple or International jurisdiction,Europe,Atlantic,4,29,W,54,5,N,-4.483333333,54.08333333,55,-2.75,54,-5.5,0,,None,3,1
10168,Norway (Spring spawners),Not applicable,Not applicable,Norway,Europe,Not applicable,8,0,E,65,0,N,8,65,71,31,57.5,4.75,,,None,3,1
10170,North Strait of Georgia,Not applicable,British Columbia,Canada,North America,Not applicable,124,0,W,49,30,N,-124,49.5,50.1,-123.42,49.25,-125.18,,,None,3,1
10171,North West Coast Vancouver Island,Not applicable,British Columbia,Canada,North America,Not applicable,126,45,W,49,30,N,-126.75,49.5,50.92,-126.57,49.5,-128.43,,,None,3,1
10172,Prince Rupert District,Not applicable,British Columbia,Canada,North America,Not applicable,130,15,W,54,30,N,-130.25,54.5,53.78,-129.37,53.12,-130.83,,,None,3,1
10175,Southern Central Baltic,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,15,0,E,54,30,N,15,54.5,54.5,15,54.5,15,,,None,2,1
10176,South East Alaska,Not applicable,Alaska,USA,North America,Not applicable,136,0,W,56,0,N,-136,56,62,-130,54.5,-146,,,None,2,1
10179,Southern Strait of Georgia,Not applicable,British Columbia,Canada,North America,Not applicable,122,50,W,48,30,N,-122.8333333,48.5,49.25,-122.7,48.75,-124.03,,,None,3,1
10180,South West Coast Vancouver Island,Not applicable,British Columbia,Canada,North America,Not applicable,126,0,W,49,0,N,-126,49,49,-125.75,48.32,-123.57,,,None,3,1
10181,ICES VIa (north),Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,8,0,W,57,0,N,-8,57,61,-4.5,57.5,-12,,,None,2,1
10182,"ICES VIa (south) and VIIb,c",Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,12,0,W,54,30,N,-12,54.5,57.5,-5,54.5,-18,,,None,2,1
10183,Yellow Sea or Huanghai Sea,Not applicable,Not applicable,China,Asia,Not applicable,124,0,E,35,0,N,124,35,40.93,124,31.5,117.5,,,None,3,1
10184,Hokkaido Island,Not applicable,Not applicable,Japan,Asia,Not applicable,142,0,E,44,30,N,142,44.5,45.5,145.75,41.37,139.47,,0.5,Parts of Hokkaido are national forest.,4,1
10192,Lake Huron,Not applicable,Not applicable,Multiple or International jurisdiction,North America,Not applicable,82,0,W,45,0,N,-82,45,46.25,-80,43,-84.75,,,Canada and USA.,4,1
10195,NAFO 2 to 6,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,59,0,W,48,0,N,-59,48,61,-42,35,-76,,,None,2,1
10196,Western ICES,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,7,0,W,49,0,N,-7,49,80,-10,60,-42,,,None,2,1
10201,"ICES VII and VIIIa,b",Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,10,0,W,49,0,N,-10,49,55,3,43,-18,,,None,2,1
10203,USA Atlantic,Not applicable,Not applicable,USA,North America,Atlantic,75,0,W,35,0,N,-75,35,63,-46.5,24,-97.5,0,,None,2,1
10204,Gulf of Mexico,Not applicable,Not applicable,Multiple or International jurisdiction,North America,Not applicable,90,0,W,28,0,N,-90,28,30.33,-81,18.13,-97.45,,,USA/Mexico,3,1
10205,"ICES VIIb-k and VIIIa,b.",Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Not applicable,10,0,W,49,0,N,-10,49,54.5,-1,43,-18,,,None,2,1
10207,"Southeast Hancock Seamount, Hawaii",Not applicable,Hawaii,USA,North America,Not applicable,179,3,E,29,48,N,179.05,29.8,29.8,-179.05,29.8,-179.05,,,None,3,2
10209,Northern/Central Stock Peru,Not applicable,Not applicable,Peru,South America,South Pacific,79,0,W,9,0,S,-79,-9,-0.0375,-70,-10.5,-77.5,,,None,2,1
10215,Gulf of Alaska,Not applicable,Alaska,USA,North America,Not applicable,145,0,W,58,0,N,-145,58,60.5,-133,56.5,-158,,,None,3,1
10217,Western USA + Canada,Not applicable,Not applicable,Multiple or International jurisdiction,North America,Not applicable,119,0,W,29,30,N,-119,29.5,70.5,-108.5,116.5,-163,,,Canada and USA.,2,1
10218,North Pacific,Not applicable,Not applicable,Multiple or International jurisdiction,Not applicable,Pacific Ocean,135,0,W,50,0,N,-135,50,60,-77,0,-143,0,,None,3,1
10222,"Lake Windermere, North Basin",Windermere,Cumbria,UK - England,Europe,Not applicable,3,0,W,54,18,N,-3,54.3,54.37,-2.92,54.37,-2.92,,266,266ha (33% of the surface area) of the north basin is water of depth less than 10m.,4,3
10225,Sashin Creek,Not applicable,Alaska,USA,North America,Not applicable,134,39,W,56,23,N,-134.65,56.38333333,56.38,-134.65,56.38,-134.65,,,Baranof Island area.,3,2
10226,Prince William Sound,Not applicable,Alaska,USA,North America,Not applicable,147,0,W,60,45,N,-147,60.75,60.75,-147,60.75,-147,,,None,3,1
10227,Auke Creek,Juneau,Alaska,USA,North America,Not applicable,134,38,W,58,22,N,-134.6333333,58.36666667,58.37,-134.63,58.37,-134.63,,,"Auke Bay, near Juneau.",2,2
10229,"Bakhura River, Sakhalin Is.",Not applicable,Sakhalin,Russian Federation,Asia,Not applicable,143,1,E,47,13,N,143.0166667,47.21666667,47.22,143.02,47.22,143.02,,,None,3,1
10232,North Queen Charlotte Is.,Not applicable,British Columbia,Canada,North America,Not applicable,132,12,W,53,39,N,-132.2,53.65,54.25,-131.63,53.12,-133.18,,,None,3,1
10233,North Coast Area 5,Not applicable,British Columbia,Canada,North America,Not applicable,0,0,W,0,0,N,0,0,54.7,-127.58,52.5,-130.8,,,None,2,1
10234,Gardner,Gardner,British Columbia,Canada,North America,Not applicable,128,0,W,53,0,N,-128,53,53,-128,53,-128,,,None,2,2
10235,Kitimat,Kitimat,British Columbia,Canada,North America,Not applicable,128,40,W,54,0,N,-128.6666667,54,54.05,-128.67,54.05,-128.67,,,None,3,2
10236,Douglas,Douglas,British Columbia,Canada,North America,Not applicable,129,0,W,53,30,N,-129,53.5,53.5,-129,53.5,-129,,,None,3,2
10237,Laredo Sound,Laredo Sound,British Columbia,Canada,North America,Not applicable,0,0,W,0,0,N,0,0,52.5,-128.88,52.5,-128.88,,,None,3,1
10238,Fraser-Graham,Fraser-Graham,British Columbia,Canada,North America,Not applicable,0,0,W,0,0,N,0,0,60.15,-133.75,59.37,-134.25,,,None,3,1
10239,Aristazabal Is.,Not applicable,British Columbia,Canada,North America,Not applicable,0,0,W,0,0,N,0,0,52.83,-128.92,52.45,-129.3,,,None,3,2
10240,Laredo-Campania,Laredo-Campania,British Columbia,Canada,North America,Not applicable,0,0,W,0,0,N,0,0,53,-129.3,53,-129.3,,,None,3,1
10241,Central Coast Area 7,Not applicable,British Columbia,Canada,North America,Not applicable,128,15,W,52,45,N,-128.25,52.75,53.13,-128.5,52.2,-129.5,,,None,2,1
10242,Dean Channel,Not applicable,British Columbia,Canada,North America,Not applicable,0,0,W,0,0,N,0,0,52.32,-127.5,52.32,-127.5,,,None,3,1
10243,West Queen Charlotte Is.,Not applicable,British Columbia,Canada,North America,Not applicable,132,30,W,53,15,N,-132.5,53.25,54,-131.25,52,-131.13,,,None,3,1
10245,Fisher-Fitzhugh,Fisher-Fitzhugh,British Columbia,Canada,North America,Not applicable,0,0,W,0,0,N,0,0,52.13,-127.87,52.13,-127.87,,,None,3,1
10246,Bentinck,Bentinck,British Columbia,Canada,North America,Not applicable,127,0,W,52,15,N,-127,52.25,52.25,-127,52.25,-127,,,None,3,2
10247,Burke,Burke,British Columbia,Canada,North America,Not applicable,0,0,W,0,0,N,0,0,51.95,-127.68,51.95,-127.68,,,None,3,2
10248,Central Coast Area 9,Not applicable,British Columbia,Canada,North America,Not applicable,127,25,W,51,28,N,-127.4166667,51.46666667,53.13,-128.5,52.2,-129.5,,,None,2,1
10249,Central Coast Area 10,Not applicable,British Columbia,Canada,North America,Not applicable,0,0,W,0,0,N,0,0,53.13,-128.5,52.2,-129.5,,,None,2,1
10250,East Queen Charlotte Is.,Not applicable,British Columbia,Canada,North America,Not applicable,131,48,W,53,10,N,-131.8,53.16666667,54.15,-131,52.18,-132,,,None,3,1
10251,Iknouk/Ishkeenickh,Iknouk/Ishkeenickh,British Columbia,Canada,North America,Not applicable,0,0,W,0,0,N,0,0,55.3,-129.12,55.3,-129.12,,,None,2,1
10252,Kwinamass/Khinamass,Kwinamass/Khinamass,British Columbia,Canada,North America,Not applicable,0,0,W,0,0,N,0,0,54.9,-130.07,54.9,-130.07,,,None,2,1
10253,North Coast Area 3,Not applicable,British Columbia,Canada,North America,Not applicable,0,0,W,0,0,N,0,0,54.7,-129.08,52.8,-130.5,,,None,2,1
10254,Upper Skeena,Upper Skeena,British Columbia,Canada,North America,Not applicable,127,45,W,55,30,N,-127.75,55.5,55.5,-127.75,55.5,-127.75,,,None,2,1
10255,Lower Skeena,Lower Skeena,British Columbia,Canada,North America,Not applicable,129,25,W,54,20,N,-129.4166667,54.33333333,54.33,-129.42,54.33,-129.42,,,None,2,1
10256,North Coast Area 4,Not applicable,British Columbia,Canada,North America,Not applicable,130,20,W,54,15,N,-130.3333333,54.25,54.7,-129.08,52.8,-130.5,,,None,2,1
10257,"Brown's Peak Creek, Cook Inlet",Not applicable,Alaska,USA,North America,Not applicable,152,40,W,59,30,N,-152.6666667,59.5,59.5,-152.67,59.5,-152.67,,,None,3,2
